match_key,match_date,season,top_disposal_player_id,top_disposal_player_id_value,top_goal_kicker_player_id,top_goal_kicker_player_id_value,top_fantasy_player_id,top_fantasy_player_id_value
1992-07-18|18|Essendon Bombers|Western Bulldogs,1992-07-18,1992,45352.0,25.0,45852.0,7.0,45852,132
1992-07-18|18|Hawthorn Hawks|North Melbourne Kangaroos,1992-07-18,1992,45622.0,36.0,45408.0,4.0,45622,163
1992-07-19|18|Adelaide Crows|Melbourne Demons,1992-07-19,1992,45690.0,29.0,45698.0,3.0,45690,91
1992-07-19|18|Geelong Cats|Richmond Tigers,1992-07-19,1992,45647.0,28.0,45867.0,4.0,45867,122
1992-07-19|18|St Kilda Saints|West Coast Eagles,1992-07-19,1992,45577.0,37.0,45679.0,7.0,45577,117
1992-07-24|19|Collingwood Magpies|Essendon Bombers,1992-07-24,1992,45683.0,24.0,45845.0,2.0,45683,87
1992-07-25|19|Adelaide Crows|Fitzroy Lions,1992-07-25,1992,45384.0,28.0,45752.0,7.0,45827,102
1992-07-25|19|Carlton Blues|North Melbourne Kangaroos,1992-07-25,1992,45862.0,26.0,45684.0,3.0,45862,100
1992-07-25|19|Geelong Cats|West Coast Eagles,1992-07-25,1992,45637.0,35.0,45596.0,1.0,45637,122
1992-07-25|19|Hawthorn Hawks|St Kilda Saints,1992-07-25,1992,45577.0,41.0,45679.0,6.0,45622,136
1992-07-25|19|Melbourne Demons|Richmond Tigers,1992-07-25,1992,45647.0,27.0,46040.0,3.0,45690,121
1992-07-25|19|Sydney Swans|Western Bulldogs,1992-07-25,1992,45980.0,27.0,45650.0,4.0,45980,109
1992-07-31|20|Brisbane Bears|West Coast Eagles,1992-07-31,1992,45616.0,24.0,45724.0,6.0,45711,96
1992-08-01|20|Collingwood Magpies|Melbourne Demons,1992-08-01,1992,45755.0,24.0,45845.0,5.0,45755,112
1992-08-01|20|Essendon Bombers|Hawthorn Hawks,1992-08-01,1992,45550.0,22.0,45607.0,3.0,45622,94
1992-08-01|20|Fitzroy Lions|St Kilda Saints,1992-08-01,1992,45393.0,27.0,45679.0,6.0,45679,98
1992-08-01|20|North Melbourne Kangaroos|Western Bulldogs,1992-08-01,1992,45408.0,28.0,45408.0,4.0,45408,156
1992-08-02|20|Adelaide Crows|Richmond Tigers,1992-08-02,1992,45403.0,30.0,45403.0,3.0,45403,110
1992-08-02|20|Carlton Blues|Sydney Swans,1992-08-02,1992,45380.0,27.0,45380.0,2.0,45380,113
1992-08-07|21|North Melbourne Kangaroos|Sydney Swans,1992-08-07,1992,45451.0,28.0,45684.0,3.0,45408,117
1992-08-08|21|Collingwood Magpies|Hawthorn Hawks,1992-08-08,1992,45531.0,20.0,45607.0,6.0,45607,104
1992-08-08|21|Essendon Bombers|Melbourne Demons,1992-08-08,1992,45852.0,26.0,45852.0,6.0,45852,163
1992-08-08|21|Fitzroy Lions|Geelong Cats,1992-08-08,1992,45829.0,28.0,45695.0,3.0,45906,124
1992-08-09|21|Adelaide Crows|Brisbane Bears,1992-08-09,1992,45353.0,27.0,45417.0,1.0,45417,99
1992-08-09|21|Carlton Blues|St Kilda Saints,1992-08-09,1992,45577.0,36.0,45679.0,5.0,45577,119
1992-08-09|21|Richmond Tigers|West Coast Eagles,1992-08-09,1992,45661.0,28.0,45586.0,4.0,45586,91
1992-08-14|22|Fitzroy Lions|West Coast Eagles,1992-08-14,1992,45702.0,30.0,45616.0,1.0,45702,105
1992-08-15|22|Brisbane Bears|Geelong Cats,1992-08-15,1992,45867.0,27.0,45596.0,3.0,45906,117
1992-08-15|22|Carlton Blues|Western Bulldogs,1992-08-15,1992,45672.0,27.0,45385.0,2.0,45672,85
1992-08-15|22|Hawthorn Hawks|Richmond Tigers,1992-08-15,1992,45647.0,33.0,45714.0,5.0,45714,109
1992-08-16|22|Adelaide Crows|St Kilda Saints,1992-08-16,1992,45577.0,41.0,45679.0,3.0,45577,128
1992-08-16|22|Collingwood Magpies|North Melbourne Kangaroos,1992-08-16,1992,45717.0,20.0,45845.0,3.0,45717,84
1992-08-16|22|Melbourne Demons|Sydney Swans,1992-08-16,1992,45636.0,30.0,45698.0,4.0,45698,116
1992-08-22|23|Brisbane Bears|Sydney Swans,1992-08-22,1992,45417.0,20.0,45325.0,3.0,45325,98
1992-08-22|23|Carlton Blues|Collingwood Magpies,1992-08-22,1992,45755.0,28.0,45473.0,3.0,45755,105
1992-08-22|23|Essendon Bombers|North Melbourne Kangaroos,1992-08-22,1992,45683.0,32.0,45852.0,4.0,45948,142
1992-08-22|23|Fitzroy Lions|Richmond Tigers,1992-08-22,1992,45403.0,35.0,45384.0,3.0,45403,130
1992-08-23|23|Adelaide Crows|Geelong Cats,1992-08-23,1992,45675.0,30.0,45675.0,2.0,45675,98
1992-08-23|23|Melbourne Demons|St Kilda Saints,1992-08-23,1992,45698.0,30.0,45679.0,5.0,45698,123
1992-08-23|23|West Coast Eagles|Western Bulldogs,1992-08-23,1992,45702.0,25.0,45670.0,1.0,45702,99
1992-08-28|24|Richmond Tigers|Sydney Swans,1992-08-28,1992,45647.0,29.0,45403.0,3.0,45671,111
1992-08-29|24|Adelaide Crows|Collingwood Magpies,1992-08-29,1992,45353.0,33.0,45717.0,3.0,45755,97
1992-08-29|24|Brisbane Bears|Western Bulldogs,1992-08-29,1992,45672.0,27.0,45553.0,3.0,45672,107
1992-08-29|24|Essendon Bombers|Geelong Cats,1992-08-29,1992,45596.0,31.0,45683.0,2.0,45683,102
1992-08-29|24|Fitzroy Lions|North Melbourne Kangaroos,1992-08-29,1992,45899.0,37.0,45408.0,7.0,45899,139
1992-08-29|24|Hawthorn Hawks|Melbourne Demons,1992-08-29,1992,45550.0,24.0,45607.0,3.0,45698,112
1992-08-30|24|Carlton Blues|West Coast Eagles,1992-08-30,1992,45702.0,35.0,45380.0,2.0,45702,120
1992-09-05|EF|Collingwood Magpies|St Kilda Saints,1992-09-05,1992,45577.0,34.0,45679.0,5.0,45682,135
1992-09-06|EF|Hawthorn Hawks|West Coast Eagles,1992-09-06,1992,45711.0,28.0,45711.0,3.0,45550,112
1992-09-06|QF|Geelong Cats|Western Bulldogs,1992-09-06,1992,45596.0,29.0,45596.0,3.0,45596,133
1992-09-12|SF|St Kilda Saints|Western Bulldogs,1992-09-12,1992,45577.0,27.0,45553.0,5.0,45553,128
1992-09-13|SF|Geelong Cats|West Coast Eagles,1992-09-13,1992,45711.0,35.0,45596.0,2.0,45711,155
1992-09-19|PF|Geelong Cats|Western Bulldogs,1992-09-19,1992,45335.0,26.0,45553.0,2.0,45335,127
1992-09-26|GF|Geelong Cats|West Coast Eagles,1992-09-26,1992,45586.0,28.0,45711.0,5.0,45586,97
1993-03-26|1|Collingwood Magpies|Western Bulldogs,1993-03-26,1993,45401.0,34.0,45845.0,5.0,45401,101
1993-03-27|1|Brisbane Bears|North Melbourne Kangaroos,1993-03-27,1993,45862.0,31.0,45684.0,8.0,45684,131
1993-03-27|1|Carlton Blues|Fitzroy Lions,1993-03-27,1993,45380.0,23.0,45384.0,2.0,45695,88
1993-03-27|1|Geelong Cats|St Kilda Saints,1993-03-27,1993,45577.0,30.0,45741.0,5.0,45577,107
1993-03-27|1|Hawthorn Hawks|Melbourne Demons,1993-03-27,1993,45690.0,26.0,45550.0,2.0,45607,120
1993-03-28|1|Adelaide Crows|Richmond Tigers,1993-03-28,1993,45661.0,31.0,45752.0,10.0,45752,142
1993-03-28|1|Essendon Bombers|West Coast Eagles,1993-03-28,1993,45711.0,25.0,45352.0,8.0,45616,113
1993-04-02|2|Brisbane Bears|Richmond Tigers,1993-04-02,1993,45520.0,34.0,45647.0,2.0,45520,113
1993-04-03|2|Carlton Blues|Essendon Bombers,1993-04-03,1993,45380.0,33.0,45595.0,3.0,45380,128
1993-04-03|2|Collingwood Magpies|Geelong Cats,1993-04-03,1993,45596.0,24.0,45906.0,3.0,45906,108
1993-04-03|2|Melbourne Demons|Western Bulldogs,1993-04-03,1993,45672.0,33.0,45672.0,4.0,45672,142
1993-04-03|2|North Melbourne Kangaroos|St Kilda Saints,1993-04-03,1993,45862.0,27.0,45840.0,5.0,45408,97
1993-04-04|2|Adelaide Crows|West Coast Eagles,1993-04-04,1993,45711.0,29.0,45752.0,6.0,45711,127
1993-04-04|2|Hawthorn Hawks|Sydney Swans,1993-04-04,1993,45636.0,29.0,45450.0,5.0,45450,140
1993-04-10|3|Fitzroy Lions|Western Bulldogs,1993-04-10,1993,45384.0,36.0,45695.0,3.0,45384,113
1993-04-10|3|St Kilda Saints|Sydney Swans,1993-04-10,1993,45393.0,28.0,45679.0,8.0,45679,137
1993-04-11|3|Brisbane Bears|Melbourne Demons,1993-04-11,1993,45690.0,29.0,45655.0,2.0,45690,99
1993-04-11|3|Richmond Tigers|West Coast Eagles,1993-04-11,1993,45728.0,30.0,45586.0,2.0,45728,99
1993-04-12|3|Carlton Blues|Hawthorn Hawks,1993-04-12,1993,45380.0,28.0,45607.0,3.0,45380,94
1993-04-12|3|Collingwood Magpies|Essendon Bombers,1993-04-12,1993,45386.0,26.0,45845.0,5.0,45386,101
1993-04-12|3|Geelong Cats|North Melbourne Kangaroos,1993-04-12,1993,45596.0,28.0,45684.0,6.0,45684,115
1993-04-16|4|Adelaide Crows|Fitzroy Lions,1993-04-16,1993,45384.0,24.0,45752.0,6.0,45752,90
1993-04-17|4|Collingwood Magpies|St Kilda Saints,1993-04-17,1993,45393.0,29.0,45386.0,2.0,45393,115
1993-04-17|4|Geelong Cats|Hawthorn Hawks,1993-04-17,1993,45596.0,34.0,45593.0,2.0,45596,131
1993-04-17|4|Melbourne Demons|North Melbourne Kangaroos,1993-04-17,1993,45849.0,27.0,45408.0,7.0,45408,132
1993-04-18|4|Brisbane Bears|West Coast Eagles,1993-04-18,1993,45520.0,29.0,45520.0,2.0,45520,114
1993-04-18|4|Essendon Bombers|Sydney Swans,1993-04-18,1993,45750.0,37.0,45595.0,6.0,45750,150
1993-04-23|5|North Melbourne Kangaroos|Richmond Tigers,1993-04-23,1993,45647.0,35.0,45408.0,4.0,45647,105
1993-04-24|5|Essendon Bombers|Western Bulldogs,1993-04-24,1993,45750.0,26.0,45957.0,6.0,45957,106
1993-04-24|5|Fitzroy Lions|Sydney Swans,1993-04-24,1993,45384.0,34.0,45384.0,4.0,45384,145
1993-04-25|5|Adelaide Crows|Melbourne Demons,1993-04-25,1993,45512.0,34.0,45752.0,5.0,45512,105
1993-04-25|5|Brisbane Bears|Geelong Cats,1993-04-25,1993,45391.0,23.0,45961.0,2.0,45987,105
1993-04-25|5|Carlton Blues|St Kilda Saints,1993-04-25,1993,45385.0,28.0,45385.0,3.0,45778,114
1993-04-30|6|Adelaide Crows|Hawthorn Hawks,1993-04-30,1993,45622.0,25.0,45752.0,7.0,45622,108
1993-04-30|6|Melbourne Demons|Richmond Tigers,1993-04-30,1993,45512.0,30.0,45770.0,6.0,45698,111
1993-05-01|6|Essendon Bombers|Geelong Cats,1993-05-01,1993,45750.0,35.0,45852.0,10.0,45852,152
1993-05-01|6|North Melbourne Kangaroos|Sydney Swans,1993-05-01,1993,45846.0,28.0,45684.0,9.0,45684,137
1993-05-02|6|Brisbane Bears|Fitzroy Lions,1993-05-02,1993,45520.0,33.0,45325.0,2.0,45520,114
1993-05-02|6|Carlton Blues|Collingwood Magpies,1993-05-02,1993,45386.0,28.0,45845.0,6.0,45386,99
1993-05-02|6|West Coast Eagles|Western Bulldogs,1993-05-02,1993,45711.0,33.0,45553.0,3.0,45711,121
1993-05-08|7|Adelaide Crows|Collingwood Magpies,1993-05-08,1993,45353.0,32.0,45752.0,5.0,45843,125
1993-05-08|7|Brisbane Bears|Hawthorn Hawks,1993-05-08,1993,45391.0,28.0,45607.0,5.0,45607,110
1993-05-08|7|Fitzroy Lions|Melbourne Demons,1993-05-08,1993,45690.0,26.0,45698.0,3.0,45698,122
1993-05-08|7|North Melbourne Kangaroos|Western Bulldogs,1993-05-08,1993,45862.0,24.0,45408.0,4.0,45408,109
1993-05-08|7|Richmond Tigers|St Kilda Saints,1993-05-08,1993,45647.0,32.0,45679.0,9.0,45679,135
1993-05-09|7|Carlton Blues|Sydney Swans,1993-05-09,1993,45380.0,36.0,45451.0,3.0,45380,136
1993-05-09|7|Geelong Cats|West Coast Eagles,1993-05-09,1993,45637.0,28.0,45586.0,3.0,45829,119
1993-05-14|8|Fitzroy Lions|West Coast Eagles,1993-05-14,1993,45384.0,21.0,45695.0,6.0,45695,113
1993-05-15|8|Carlton Blues|Western Bulldogs,1993-05-15,1993,45380.0,30.0,45401.0,2.0,45380,92
1993-05-15|8|Collingwood Magpies|Hawthorn Hawks,1993-05-15,1993,45755.0,21.0,45531.0,2.0,45607,96
1993-05-15|8|Essendon Bombers|St Kilda Saints,1993-05-15,1993,45577.0,32.0,45595.0,4.0,45577,105
1993-05-16|8|Adelaide Crows|North Melbourne Kangaroos,1993-05-16,1993,45353.0,25.0,45752.0,10.0,45752,139
1993-05-16|8|Brisbane Bears|Sydney Swans,1993-05-16,1993,45391.0,28.0,45528.0,3.0,45987,118
1993-05-16|8|Geelong Cats|Richmond Tigers,1993-05-16,1993,45403.0,27.0,45537.0,4.0,45537,126
1993-05-21|9|Carlton Blues|North Melbourne Kangaroos,1993-05-21,1993,45380.0,27.0,45408.0,5.0,45408,114
1993-05-22|9|Adelaide Crows|Essendon Bombers,1993-05-22,1993,45948.0,33.0,45352.0,4.0,45948,132
1993-05-22|9|Collingwood Magpies|Fitzroy Lions,1993-05-22,1993,45386.0,21.0,45695.0,5.0,45695,95
1993-05-22|9|Hawthorn Hawks|Richmond Tigers,1993-05-22,1993,45647.0,35.0,45714.0,6.0,45622,124
1993-05-22|9|St Kilda Saints|Western Bulldogs,1993-05-22,1993,45672.0,30.0,45682.0,7.0,45682,116
1993-05-23|9|Geelong Cats|Sydney Swans,1993-05-23,1993,45636.0,31.0,45636.0,4.0,45636,118
1993-05-23|9|Melbourne Demons|West Coast Eagles,1993-05-23,1993,45698.0,27.0,45670.0,3.0,45698,137
1993-05-28|10|Essendon Bombers|Fitzroy Lions,1993-05-28,1993,45750.0,30.0,45695.0,4.0,45695,112
1993-05-29|10|Carlton Blues|Melbourne Demons,1993-05-29,1993,45939.0,36.0,45385.0,1.0,45939,117
1993-05-29|10|Collingwood Magpies|North Melbourne Kangaroos,1993-05-29,1993,45862.0,32.0,45408.0,3.0,45862,119
1993-05-29|10|Hawthorn Hawks|Western Bulldogs,1993-05-29,1993,45450.0,25.0,45607.0,4.0,45607,88
1993-05-29|10|Richmond Tigers|Sydney Swans,1993-05-29,1993,45661.0,41.0,45833.0,6.0,45833,138
1993-05-29|10|St Kilda Saints|West Coast Eagles,1993-05-29,1993,45577.0,26.0,45679.0,5.0,45682,98
1993-05-30|10|Adelaide Crows|Brisbane Bears,1993-05-30,1993,45353.0,26.0,45752.0,7.0,45752,113
1993-06-12|11|Brisbane Bears|St Kilda Saints,1993-06-12,1993,45393.0,26.0,45679.0,11.0,45679,136
1993-06-12|11|Carlton Blues|Geelong Cats,1993-06-12,1993,45596.0,21.0,45473.0,4.0,45801,84
1993-06-12|11|Fitzroy Lions|Richmond Tigers,1993-06-12,1993,45384.0,24.0,45537.0,4.0,45403,84
1993-06-13|11|Adelaide Crows|Western Bulldogs,1993-06-13,1993,45353.0,44.0,45752.0,7.0,45353,147
1993-06-13|11|Sydney Swans|West Coast Eagles,1993-06-13,1993,45670.0,20.0,45724.0,4.0,45670,81
1993-06-14|11|Collingwood Magpies|Melbourne Demons,1993-06-14,1993,45690.0,35.0,45511.0,2.0,45690,122
1993-06-14|11|Essendon Bombers|Hawthorn Hawks,1993-06-14,1993,45478.0,30.0,45595.0,4.0,45595,121
1993-06-18|12|North Melbourne Kangaroos|West Coast Eagles,1993-06-18,1993,45711.0,25.0,45323.0,5.0,45408,104
1993-06-19|12|Adelaide Crows|Carlton Blues,1993-06-19,1993,45380.0,30.0,45385.0,2.0,45380,124
1993-06-19|12|Essendon Bombers|Melbourne Demons,1993-06-19,1993,45750.0,32.0,45852.0,2.0,45690,111
1993-06-19|12|Hawthorn Hawks|St Kilda Saints,1993-06-19,1993,45607.0,30.0,45607.0,7.0,45607,171
1993-06-19|12|Sydney Swans|Western Bulldogs,1993-06-19,1993,45636.0,43.0,45553.0,4.0,45351,137
1993-06-20|12|Brisbane Bears|Collingwood Magpies,1993-06-20,1993,45325.0,31.0,45845.0,4.0,45325,93
1993-06-20|12|Fitzroy Lions|Geelong Cats,1993-06-20,1993,45596.0,29.0,45695.0,3.0,45695,107
1993-06-25|13|Hawthorn Hawks|North Melbourne Kangaroos,1993-06-25,1993,45846.0,26.0,45408.0,5.0,45408,102
1993-06-26|13|Brisbane Bears|Western Bulldogs,1993-06-26,1993,45391.0,31.0,45351.0,3.0,45391,112
1993-06-26|13|Collingwood Magpies|West Coast Eagles,1993-06-26,1993,45702.0,24.0,45845.0,4.0,45702,91
1993-06-26|13|Essendon Bombers|Richmond Tigers,1993-06-26,1993,45352.0,28.0,46034.0,2.0,45352,92
1993-06-26|13|Fitzroy Lions|St Kilda Saints,1993-06-26,1993,45393.0,28.0,45679.0,8.0,45393,119
1993-06-27|13|Adelaide Crows|Geelong Cats,1993-06-27,1993,45353.0,33.0,45884.0,5.0,45884,147
1993-06-27|13|Melbourne Demons|Sydney Swans,1993-06-27,1993,45939.0,33.0,45451.0,3.0,45698,107
1993-07-02|14|Adelaide Crows|Sydney Swans,1993-07-02,1993,45636.0,27.0,45752.0,5.0,45636,116
1993-07-03|14|Brisbane Bears|Essendon Bombers,1993-07-03,1993,45750.0,36.0,45891.0,4.0,45750,123
1993-07-03|14|Fitzroy Lions|North Melbourne Kangaroos,1993-07-03,1993,45899.0,32.0,45695.0,7.0,45384,103
1993-07-03|14|Geelong Cats|Western Bulldogs,1993-07-03,1993,45596.0,40.0,45596.0,2.0,45596,124
1993-07-03|14|Melbourne Demons|St Kilda Saints,1993-07-03,1993,45393.0,30.0,45655.0,2.0,45682,124
1993-07-04|14|Carlton Blues|West Coast Eagles,1993-07-04,1993,45385.0,27.0,45702.0,3.0,45385,93
1993-07-04|14|Collingwood Magpies|Richmond Tigers,1993-07-04,1993,45755.0,37.0,45845.0,10.0,45755,180
1993-07-09|15|Essendon Bombers|North Melbourne Kangaroos,1993-07-09,1993,45683.0,34.0,45684.0,6.0,45852,130
1993-07-10|15|Brisbane Bears|Carlton Blues,1993-07-10,1993,45385.0,31.0,45961.0,6.0,45385,115
1993-07-10|15|Collingwood Magpies|Sydney Swans,1993-07-10,1993,45755.0,29.0,45845.0,4.0,45755,136
1993-07-10|15|Fitzroy Lions|Hawthorn Hawks,1993-07-10,1993,45622.0,24.0,45695.0,3.0,45622,122
1993-07-10|15|Geelong Cats|Melbourne Demons,1993-07-10,1993,45690.0,36.0,45690.0,4.0,45690,165
1993-07-11|15|Adelaide Crows|St Kilda Saints,1993-07-11,1993,45353.0,31.0,45752.0,7.0,45577,117
1993-07-11|15|Richmond Tigers|Western Bulldogs,1993-07-11,1993,45647.0,31.0,45650.0,2.0,45650,105
1993-07-16|16|Adelaide Crows|Richmond Tigers,1993-07-16,1993,45353.0,36.0,45752.0,13.0,45752,181
1993-07-17|16|Carlton Blues|Fitzroy Lions,1993-07-17,1993,45380.0,34.0,45879.0,10.0,45879,160
1993-07-17|16|Collingwood Magpies|Western Bulldogs,1993-07-17,1993,45672.0,33.0,45845.0,10.0,45845,154
1993-07-17|16|Geelong Cats|St Kilda Saints,1993-07-17,1993,45577.0,39.0,45778.0,6.0,45577,149
1993-07-17|16|Hawthorn Hawks|Melbourne Demons,1993-07-17,1993,45920.0,25.0,45607.0,4.0,45920,82
1993-07-18|16|Brisbane Bears|North Melbourne Kangaroos,1993-07-18,1993,45325.0,34.0,45684.0,8.0,45325,132
1993-07-18|16|Essendon Bombers|West Coast Eagles,1993-07-18,1993,45478.0,32.0,45595.0,2.0,45478,95
1993-07-23|17|North Melbourne Kangaroos|St Kilda Saints,1993-07-23,1993,45393.0,30.0,45684.0,6.0,45682,147
1993-07-24|17|Carlton Blues|Essendon Bombers,1993-07-24,1993,45852.0,23.0,45879.0,4.0,45852,108
1993-07-24|17|Collingwood Magpies|Geelong Cats,1993-07-24,1993,45867.0,29.0,45596.0,2.0,45867,118
1993-07-24|17|Melbourne Demons|Western Bulldogs,1993-07-24,1993,45672.0,35.0,45690.0,3.0,45690,129
1993-07-25|17|Adelaide Crows|West Coast Eagles,1993-07-25,1993,45711.0,31.0,45752.0,4.0,45711,120
1993-07-25|17|Brisbane Bears|Richmond Tigers,1993-07-25,1993,45661.0,29.0,45391.0,4.0,45391,100
1993-07-25|17|Hawthorn Hawks|Sydney Swans,1993-07-25,1993,45636.0,28.0,45607.0,8.0,45607,130
1993-07-30|18|Collingwood Magpies|Essendon Bombers,1993-07-30,1993,45978.0,31.0,45352.0,4.0,45978,110
1993-07-31|18|Carlton Blues|Hawthorn Hawks,1993-07-31,1993,45424.0,29.0,45424.0,4.0,45424,114
1993-07-31|18|Fitzroy Lions|Western Bulldogs,1993-07-31,1993,45384.0,28.0,45695.0,8.0,45553,118
1993-07-31|18|Geelong Cats|North Melbourne Kangaroos,1993-07-31,1993,45596.0,40.0,45906.0,5.0,45596,126
1993-07-31|18|Richmond Tigers|West Coast Eagles,1993-07-31,1993,45403.0,26.0,45724.0,3.0,45637,107
1993-08-01|18|Brisbane Bears|Melbourne Demons,1993-08-01,1993,45690.0,32.0,45325.0,2.0,45690,115
1993-08-01|18|St Kilda Saints|Sydney Swans,1993-08-01,1993,45636.0,27.0,45682.0,8.0,45682,182
1993-08-06|19|Essendon Bombers|Sydney Swans,1993-08-06,1993,45742.0,29.0,45352.0,3.0,45742,103
1993-08-07|19|Adelaide Crows|Fitzroy Lions,1993-08-07,1993,45384.0,33.0,45752.0,7.0,45384,105
1993-08-07|19|Carlton Blues|Richmond Tigers,1993-08-07,1993,45403.0,30.0,45537.0,3.0,45403,103
1993-08-07|19|Collingwood Magpies|St Kilda Saints,1993-08-07,1993,45393.0,28.0,45845.0,3.0,45393,105
1993-08-07|19|Geelong Cats|Hawthorn Hawks,1993-08-07,1993,45829.0,24.0,45906.0,4.0,45596,121
1993-08-08|19|Brisbane Bears|West Coast Eagles,1993-08-08,1993,45391.0,34.0,45724.0,5.0,45391,136
1993-08-13|20|Fitzroy Lions|Sydney Swans,1993-08-13,1993,45384.0,32.0,45695.0,4.0,45671,97
1993-08-14|20|Carlton Blues|St Kilda Saints,1993-08-14,1993,45577.0,34.0,45778.0,4.0,45682,94
1993-08-14|20|Essendon Bombers|Western Bulldogs,1993-08-14,1993,45742.0,33.0,45553.0,3.0,45672,127
1993-08-15|20|Adelaide Crows|Melbourne Demons,1993-08-15,1993,45690.0,30.0,45752.0,4.0,45752,109
1993-08-15|20|Hawthorn Hawks|West Coast Eagles,1993-08-15,1993,45622.0,32.0,45331.0,2.0,45622,106
1993-08-15|20|North Melbourne Kangaroos|Richmond Tigers,1993-08-15,1993,45661.0,35.0,45684.0,5.0,45862,118
1993-08-21|21|Adelaide Crows|Hawthorn Hawks,1993-08-21,1993,45622.0,31.0,45752.0,5.0,45622,111
1993-08-21|21|Brisbane Bears|Fitzroy Lions,1993-08-21,1993,45520.0,30.0,45695.0,7.0,45695,133
1993-08-21|21|Carlton Blues|Collingwood Magpies,1993-08-21,1993,45953.0,28.0,45473.0,3.0,45953,97
1993-08-21|21|Essendon Bombers|Geelong Cats,1993-08-21,1993,45742.0,31.0,45906.0,4.0,45906,129
1993-08-21|21|West Coast Eagles|Western Bulldogs,1993-08-21,1993,45702.0,29.0,45637.0,2.0,45711,106
1993-08-22|21|Melbourne Demons|Richmond Tigers,1993-08-22,1993,45939.0,34.0,45537.0,3.0,45698,143
1993-08-22|21|North Melbourne Kangaroos|Sydney Swans,1993-08-22,1993,45671.0,26.0,45408.0,5.0,45899,94
1993-08-27|22|Geelong Cats|West Coast Eagles,1993-08-27,1993,45711.0,29.0,45906.0,4.0,45906,119
1993-08-28|22|Carlton Blues|Sydney Swans,1993-08-28,1993,45385.0,30.0,45380.0,3.0,45380,140
1993-08-28|22|North Melbourne Kangaroos|Western Bulldogs,1993-08-28,1993,45672.0,26.0,45553.0,4.0,45408,134
1993-08-28|22|Richmond Tigers|St Kilda Saints,1993-08-28,1993,45577.0,32.0,45833.0,7.0,45833,125
1993-08-29|22|Adelaide Crows|Collingwood Magpies,1993-08-29,1993,45675.0,30.0,45752.0,5.0,45675,114
1993-08-29|22|Brisbane Bears|Hawthorn Hawks,1993-08-29,1993,45325.0,31.0,45450.0,2.0,45325,112
1993-08-29|22|Fitzroy Lions|Melbourne Demons,1993-08-29,1993,45939.0,37.0,45695.0,2.0,45939,129
1993-09-04|EF|North Melbourne Kangaroos|West Coast Eagles,1993-09-04,1993,45637.0,28.0,45840.0,4.0,45637,113
1993-09-04|QF|Carlton Blues|Essendon Bombers,1993-09-04,1993,45948.0,29.0,45852.0,4.0,45742,114
1993-09-05|EF|Adelaide Crows|Hawthorn Hawks,1993-09-05,1993,45675.0,31.0,45884.0,4.0,45884,109
1993-09-11|SF|Adelaide Crows|Carlton Blues,1993-09-11,1993,45380.0,27.0,45380.0,5.0,45380,122
1993-09-12|SF|Essendon Bombers|West Coast Eagles,1993-09-12,1993,45750.0,30.0,45852.0,4.0,45852,121
1993-09-18|PF|Adelaide Crows|Essendon Bombers,1993-09-18,1993,45478.0,29.0,45352.0,6.0,45852,117
1993-09-25|GF|Carlton Blues|Essendon Bombers,1993-09-25,1993,45683.0,33.0,45852.0,5.0,45683,126
1994-03-26|1|Collingwood Magpies|Fitzroy Lions,1994-03-26,1994,45386.0,24.0,45970.0,5.0,45970,95
1994-03-26|1|Essendon Bombers|West Coast Eagles,1994-03-26,1994,45637.0,31.0,45433.0,3.0,45742,115
1994-03-26|1|Hawthorn Hawks|St Kilda Saints,1994-03-26,1994,45577.0,29.0,45679.0,5.0,45450,102
1994-03-26|1|Richmond Tigers|Western Bulldogs,1994-03-26,1994,45370.0,23.0,45833.0,8.0,45833,109
1994-03-27|1|Adelaide Crows|Carlton Blues,1994-03-27,1994,45353.0,31.0,45752.0,13.0,45752,179
1994-03-27|1|Brisbane Bears|Sydney Swans,1994-03-27,1994,45520.0,25.0,45961.0,3.0,45520,90
1994-03-27|1|Geelong Cats|Melbourne Demons,1994-03-27,1994,45920.0,30.0,45698.0,5.0,45698,126
1994-04-02|2|Essendon Bombers|Fitzroy Lions,1994-04-02,1994,45379.0,37.0,45852.0,4.0,45379,150
1994-04-02|2|Hawthorn Hawks|Melbourne Demons,1994-04-02,1994,45939.0,29.0,45607.0,3.0,45698,115
1994-04-02|2|North Melbourne Kangaroos|St Kilda Saints,1994-04-02,1994,45393.0,30.0,45840.0,5.0,45408,119
1994-04-03|2|Adelaide Crows|West Coast Eagles,1994-04-03,1994,45353.0,30.0,45586.0,5.0,45616,105
1994-04-03|2|Brisbane Bears|Richmond Tigers,1994-04-03,1994,45520.0,33.0,45833.0,7.0,45520,123
1994-04-04|2|Carlton Blues|Collingwood Magpies,1994-04-04,1994,45385.0,36.0,45845.0,5.0,45385,124
1994-04-04|2|Geelong Cats|Western Bulldogs,1994-04-04,1994,45401.0,30.0,45829.0,4.0,45335,127
1994-04-08|3|Hawthorn Hawks|North Melbourne Kangaroos,1994-04-08,1994,45862.0,28.0,45408.0,7.0,45408,165
1994-04-09|3|Brisbane Bears|Fitzroy Lions,1994-04-09,1994,45520.0,28.0,45379.0,2.0,45379,98
1994-04-09|3|Essendon Bombers|St Kilda Saints,1994-04-09,1994,45478.0,22.0,45742.0,3.0,45595,94
1994-04-09|3|Richmond Tigers|West Coast Eagles,1994-04-09,1994,45616.0,27.0,45586.0,3.0,45616,103
