match_id,match_date,season,round,home_team,away_team,venue,home_score,away_score,target_home_win,target_draw,target_result,target_margin,home_win_rate_last5,away_win_rate_last5,home_avg_score_for_last5,away_avg_score_for_last5,home_avg_score_against_last5,away_avg_score_against_last5,home_win_streak,away_win_streak,home_rest_days,away_rest_days,home_ladder_points_prior,away_ladder_points_prior,home_ladder_position_prior,away_ladder_position_prior,ladder_points_diff,h2h_home_win_rate_prior,h2h_games_prior
10742,1983-08-20,1983,21,Carlton Blues,North Melbourne Kangaroos,Princes Park,126,93,1,0,W,33,1.0,0.8,129.6,124.8,82.0,100.0,5,1,7.0,7.0,48,52,3.0,1.0,-4,0.0,1
11925,1983-08-20,1983,21,Fitzroy Lions,Collingwood Magpies,Junction Oval,127,63,1,0,W,64,0.4,0.6,119.6,110.2,104.4,112.2,0,3,7.0,7.0,40,44,6.0,5.0,-4,,0
12347,1983-08-20,1983,21,Geelong Cats,Essendon Bombers,GMHBA Stadium,83,165,0,0,L,-82,0.2,0.6,84.0,111.8,97.8,113.8,0,2,7.0,7.0,28,52,8.0,2.0,-24,0.0,1
12740,1983-08-20,1983,21,Hawthorn Hawks,Melbourne Demons,Waverley Park,172,57,1,0,W,115,0.6,0.4,120.4,97.6,111.4,116.2,0,0,7.0,7.0,44,32,5.0,7.0,12,1.0,1
14367,1983-08-20,1983,21,St Kilda Saints,Western Bulldogs,Moorabbin Oval,94,100,0,0,L,-6,0.8,0.2,123.8,92.0,93.8,114.8,1,1,7.0,7.0,20,28,12.0,9.0,-8,0.0,1
14747,1983-08-21,1983,21,Sydney Swans,richmond tigers,Sydney Cricket Ground,73,114,0,0,L,-41,0.2,1.0,99.0,106.0,136.6,88.0,0,1,8.0,113.0,28,4,10.0,16.0,24,,0
11141,1983-08-27,1983,22,Collingwood Magpies,St Kilda Saints,Victoria Park,155,92,1,0,W,63,0.6,0.6,102.8,118.6,110.2,100.2,0,0,7.0,7.0,44,20,6.0,12.0,24,1.0,1
11525,1983-08-27,1983,22,Essendon Bombers,carlton blues,Waverley Park,118,67,1,0,W,51,0.8,0.0,127.4,45.0,109.6,100.0,3,0,7.0,63.0,56,0,1.0,24.0,56,,0
12348,1983-08-27,1983,22,Geelong Cats,Hawthorn Hawks,GMHBA Stadium,77,157,0,0,L,-80,0.2,0.6,86.0,127.4,115.0,102.8,0,1,7.0,7.0,28,48,9.0,4.0,-20,,0
13141,1983-08-27,1983,22,North Melbourne Kangaroos,Melbourne Demons,Aegis Park,148,75,1,0,W,73,0.6,0.2,115.8,93.2,102.4,136.0,0,0,7.0,7.0,52,32,3.0,7.0,20,1.0,1
13993,1983-08-27,1983,22,Richmond Tigers,Fitzroy Lions,Melbourne Cricket Ground,93,127,0,0,L,-34,0.4,0.6,90.8,127.2,101.8,92.2,0,1,14.0,7.0,20,44,11.0,6.0,-24,0.0,1
15441,1983-08-27,1983,22,Western Bulldogs,Sydney Swans,Western Oval,114,72,1,0,W,42,0.4,0.2,95.2,93.6,112.8,133.6,2,0,7.0,6.0,32,28,8.0,10.0,4,,0
11526,1983-09-03,1983,EF,Essendon Bombers,Carlton Blues,Waverley Park,114,81,1,0,W,33,0.8,1.0,126.0,130.0,101.6,82.8,4,6,7.0,14.0,60,52,1.0,4.0,8,1.0,1
12742,1983-09-03,1983,QF,Hawthorn Hawks,Fitzroy Lions,Melbourne Cricket Ground,127,123,1,0,W,4,0.6,0.8,129.6,125.0,101.8,81.0,2,2,7.0,7.0,52,48,3.0,5.0,4,1.0,1
11527,1983-09-10,1983,SF,Essendon Bombers,fitzroy lions,Melbourne Cricket Ground,109,86,1,0,W,23,1.0,1.0,138.8,82.0,93.0,59.333333333333336,5,3,7.0,77.0,64,12,1.0,13.0,52,0.0,1
12743,1983-09-10,1983,SF,Hawthorn Hawks,North Melbourne Kangaroos,Waverley Park,88,48,1,0,W,40,0.6,0.6,135.6,119.8,108.4,96.0,3,1,7.0,14.0,56,56,3.0,2.0,0,0.5,2
11528,1983-09-17,1983,PF,Essendon Bombers,North Melbourne Kangaroos,Waverley Park,164,78,1,0,W,86,1.0,0.4,129.4,99.0,88.2,94.0,6,0,7.0,7.0,68,56,1.0,3.0,12,1.0,1
12744,1983-09-24,1983,GF,Hawthorn Hawks,Essendon Bombers,Melbourne Cricket Ground,140,57,1,0,W,83,0.8,1.0,131.2,134.0,86.8,79.0,4,7,14.0,7.0,60,72,2.0,1.0,-12,0.5,2
11142,1984-03-31,1984,1,Collingwood Magpies,Melbourne Demons,Victoria Park,120,107,1,0,W,13,0.8,0.2,114.2,85.8,98.2,140.6,1,0,217.0,217.0,0,0,,,0,1.0,2
12349,1984-03-31,1984,1,Geelong Cats,Fitzroy Lions,GMHBA Stadium,148,99,1,0,W,49,0.2,0.6,86.8,127.4,124.8,96.6,0,0,217.0,210.0,0,0,,,0,0.0,1
12745,1984-03-31,1984,1,Hawthorn Hawks,Sydney Swans,Princes Park,124,89,1,0,W,35,1.0,0.0,136.8,83.0,72.4,134.0,5,0,189.0,217.0,0,0,,,0,1.0,2
13144,1984-03-31,1984,1,North Melbourne Kangaroos,Carlton Blues,Waverley Park,62,199,0,0,L,-137,0.4,0.8,96.6,124.6,107.4,91.0,0,0,196.0,210.0,0,0,,,0,0.5,2
14369,1984-03-31,1984,1,St Kilda Saints,Essendon Bombers,Moorabbin Oval,97,134,0,0,L,-37,0.4,0.8,111.2,112.4,111.2,90.4,0,0,217.0,189.0,0,0,,,0,0.0,2
15442,1984-03-31,1984,1,Western Bulldogs,Richmond Tigers,Western Oval,122,83,1,0,W,39,0.6,0.2,96.6,88.6,102.2,110.4,3,0,217.0,217.0,0,0,,,0,0.0,1
11143,1984-04-07,1984,2,Collingwood Magpies,St Kilda Saints,Victoria Park,149,56,1,0,W,93,0.8,0.2,121.8,100.8,105.0,110.4,2,0,7.0,7.0,4,0,6.0,8.0,4,1.0,2
11531,1984-04-07,1984,2,Essendon Bombers,Hawthorn Hawks,Windy Hill,110,116,0,0,L,-6,0.8,1.0,115.6,127.2,96.4,78.8,1,6,7.0,7.0,4,4,6.0,5.0,0,0.3333333333333333,3
11930,1984-04-07,1984,2,Fitzroy Lions,Carlton Blues,Junction Oval,111,121,0,0,L,-10,0.4,0.8,115.0,140.6,111.2,88.4,0,1,7.0,7.0,0,4,10.0,3.0,-4,0.5,2
12350,1984-04-07,1984,2,Geelong Cats,Western Bulldogs,Waverley Park,105,65,1,0,W,40,0.4,0.8,106.6,106.4,122.4,102.4,1,4,7.0,7.0,4,4,4.0,5.0,0,1.0,1
13995,1984-04-07,1984,2,Richmond Tigers,North Melbourne Kangaroos,Melbourne Cricket Ground,107,93,1,0,W,14,0.2,0.2,88.8,85.8,105.6,130.4,0,0,7.0,7.0,0,0,10.0,12.0,0,0.0,2
14750,1984-04-08,1984,2,Sydney Swans,Melbourne Demons,Sydney Cricket Ground,112,98,1,0,W,14,0.0,0.0,85.8,87.6,135.0,148.4,0,0,8.0,8.0,0,0,10.0,8.0,0,0.5,2
10747,1984-04-14,1984,3,Carlton Blues,Geelong Cats,Princes Park,97,126,0,0,L,-29,0.8,0.4,131.2,99.4,98.4,120.4,2,2,7.0,7.0,8,8,1.0,3.0,0,0.5,2
11532,1984-04-14,1984,3,Essendon Bombers,Collingwood Magpies,Windy Hill,169,106,1,0,W,63,0.6,0.8,114.8,133.8,103.4,100.4,0,3,7.0,7.0,4,8,5.0,2.0,-4,0.5,2
11931,1984-04-14,1984,3,Fitzroy Lions,Richmond Tigers,Waverley Park,105,151,0,0,L,-46,0.4,0.2,117.4,85.4,110.4,114.2,0,1,7.0,7.0,0,4,10.0,8.0,-4,1.0,2
13146,1984-04-14,1984,3,North Melbourne Kangaroos,Western Bulldogs,Aegis Park,101,164,0,0,L,-63,0.2,0.8,85.8,105.2,126.6,90.6,0,0,7.0,7.0,0,4,12.0,7.0,-4,1.0,1
13538,1984-04-14,1984,3,Melbourne Demons,Hawthorn Hawks,Melbourne Cricket Ground,132,138,0,0,L,-6,0.0,1.0,92.2,119.0,138.6,85.4,0,7,6.0,7.0,0,8,9.0,5.0,-8,0.0,2
14371,1984-04-14,1984,3,St Kilda Saints,sydney swans,Moorabbin Oval,116,145,0,0,L,-29,0.2,0.0,95.8,73.0,120.6,115.5,0,0,7.0,322.0,0,0,12.0,,0,,0
11145,1984-04-21,1984,4,Collingwood Magpies,Sydney Swans,Victoria Park,103,106,0,0,L,-3,0.6,0.2,118.6,93.2,110.2,126.4,0,1,7.0,13.0,8,4,6.0,9.0,4,1.0,1
13539,1984-04-21,1984,4,Melbourne Demons,Essendon Bombers,Waverley Park,91,126,0,0,L,-35,0.0,0.6,93.8,126.8,138.0,107.4,0,1,7.0,7.0,0,8,10.0,4.0,-8,0.0,2
13997,1984-04-21,1984,4,Richmond Tigers,carlton blues,Melbourne Cricket Ground,97,151,0,0,L,-54,0.4,0.0,99.8,56.0,117.4,109.0,2,0,7.0,238.0,8,0,7.0,,8,,0
11932,1984-04-23,1984,4,Fitzroy Lions,Western Bulldogs,Junction Oval,140,70,1,0,W,70,0.2,0.8,113.0,113.0,128.0,91.0,0,1,9.0,9.0,0,8,12.0,5.0,-8,0.0,2
12352,1984-04-23,1984,4,Geelong Cats,North Melbourne Kangaroos,GMHBA Stadium,65,79,0,0,L,-14,0.6,0.0,107.8,76.4,116.6,144.4,3,0,9.0,9.0,12,0,1.0,14.0,12,0.0,2
12748,1984-04-23,1984,4,Hawthorn Hawks,St Kilda Saints,Princes Park,159,99,1,0,W,60,1.0,0.0,121.2,91.0,87.2,136.6,8,0,9.0,9.0,12,0,3.0,14.0,12,1.0,2
10749,1984-04-25,1984,5,Carlton Blues,Collingwood Magpies,Waverley Park,71,76,0,0,L,-5,0.6,0.6,124.8,126.6,101.2,106.0,0,0,11.0,4.0,8,8,4.0,5.0,0,1.0,1
13998,1984-04-25,1984,5,Richmond Tigers,Essendon Bombers,Melbourne Cricket Ground,86,135,0,0,L,-49,0.4,0.6,106.2,119.2,119.6,110.0,0,2,4.0,4.0,8,12,8.0,2.0,-4,0.5,2
13148,1984-04-28,1984,5,North Melbourne Kangaroos,Melbourne Demons,Melbourne Cricket Ground,113,98,1,0,W,15,0.2,0.0,82.6,100.6,139.8,128.8,1,0,5.0,7.0,4,0,12.0,13.0,4,1.0,2
14373,1984-04-28,1984,5,St Kilda Saints,Geelong Cats,Moorabbin Oval,71,102,0,0,L,-31,0.0,0.6,92.0,104.2,148.4,99.4,0,0,5.0,5.0,0,12,14.0,3.0,-12,0.5,2
15446,1984-04-28,1984,5,Western Bulldogs,Hawthorn Hawks,Western Oval,94,141,0,0,L,-47,0.6,1.0,107.0,135.4,100.2,97.4,0,9,5.0,5.0,8,16,6.0,3.0,-8,1.0,1
14753,1984-04-29,1984,5,Sydney Swans,Fitzroy Lions,Sydney Cricket Ground,119,104,1,0,W,15,0.4,0.2,90.4,115.6,110.6,123.4,2,1,8.0,6.0,8,4,6.0,12.0,4,1.0,1
10750,1984-05-05,1984,6,Carlton Blues,st kilda saints,Princes Park,104,90,1,0,W,14,0.4,0.0,113.8,74.0,97.8,134.0,0,0,10.0,273.0,8,0,6.0,,8,1.0,1
11147,1984-05-05,1984,6,Collingwood Magpies,North Melbourne Kangaroos,Victoria Park,108,87,1,0,W,21,0.6,0.4,110.8,89.6,101.8,126.6,1,2,10.0,7.0,12,8,5.0,9.0,4,0.5,2
11934,1984-05-05,1984,6,Fitzroy Lions,Essendon Bombers,Junction Oval,93,144,0,0,L,-51,0.2,0.8,111.8,134.8,121.8,99.2,0,3,6.0,10.0,4,16,12.0,2.0,-12,1.0,1
12750,1984-05-05,1984,6,Hawthorn Hawks,Richmond Tigers,Waverley Park,81,120,0,0,L,-39,1.0,0.4,135.6,104.8,104.8,121.2,10,0,7.0,10.0,20,8,2.0,8.0,12,1.0,1
13541,1984-05-05,1984,6,Melbourne Demons,Geelong Cats,Melbourne Cricket Ground,148,85,1,0,W,63,0.0,0.8,105.2,109.2,121.8,82.2,0,1,7.0,7.0,0,16,14.0,3.0,-16,1.0,1
15447,1984-05-05,1984,6,Western Bulldogs,Sydney Swans,Western Oval,84,77,1,0,W,7,0.4,0.6,103.0,99.6,114.0,108.6,0,3,7.0,6.0,8,12,8.0,6.0,-4,1.0,1
11536,1984-05-12,1984,7,Essendon Bombers,Western Bulldogs,Windy Hill,82,104,0,0,L,-22,0.8,0.4,136.8,95.4,98.4,112.8,4,1,7.0,7.0,20,12,1.0,8.0,8,1.0,2
12355,1984-05-12,1984,7,Geelong Cats,collingwood magpies,GMHBA Stadium,83,128,0,0,L,-45,0.6,0.0,96.6,100.0,92.0,121.0,0,0,7.0,356.0,16,0,3.0,,16,,0
12751,1984-05-12,1984,7,Hawthorn Hawks,Fitzroy Lions,Princes Park,135,104,1,0,W,31,0.8,0.2,127.0,110.6,111.0,121.0,0,0,7.0,7.0,20,4,2.0,14.0,16,1.0,2
13150,1984-05-12,1984,7,North Melbourne Kangaroos,St Kilda Saints,Waverley Park,101,148,0,0,L,-47,0.4,0.0,94.6,87.8,108.4,137.8,0,0,7.0,14.0,8,0,9.0,16.0,8,1.0,1
13542,1984-05-12,1984,7,Melbourne Demons,Carlton Blues,Melbourne Cricket Ground,105,122,0,0,L,-17,0.2,0.6,113.4,118.4,114.8,93.0,1,1,7.0,7.0,4,12,13.0,6.0,-8,0.5,2
14755,1984-05-13,1984,7,Sydney Swans,Richmond Tigers,Sydney Cricket Ground,122,129,0,0,L,-7,0.6,0.6,100.6,112.2,102.6,113.0,0,1,8.0,8.0,12,12,7.0,8.0,0,,0
10752,1984-05-19,1984,8,Carlton Blues,Hawthorn Hawks,Princes Park,83,151,0,0,L,-68,0.6,0.8,103.0,130.8,101.6,109.8,2,1,7.0,7.0,16,24,3.0,1.0,-8,1.0,2
11537,1984-05-19,1984,8,Essendon Bombers,Geelong Cats,Waverley Park,133,90,1,0,W,43,0.8,0.4,131.2,92.2,96.0,104.6,0,0,7.0,7.0,20,16,2.0,5.0,4,1.0,2
11936,1984-05-19,1984,8,Fitzroy Lions,Melbourne Demons,Junction Oval,81,92,0,0,L,-11,0.2,0.2,109.2,114.8,123.8,116.8,0,0,7.0,7.0,4,4,14.0,13.0,0,1.0,2
13151,1984-05-19,1984,8,North Melbourne Kangaroos,Sydney Swans,Aegis Park,127,134,0,0,L,-7,0.4,0.6,96.2,107.2,116.6,103.6,0,0,7.0,6.0,8,12,10.0,8.0,-4,1.0,1
14001,1984-05-19,1984,8,Richmond Tigers,Collingwood Magpies,Melbourne Cricket Ground,109,95,1,0,W,14,0.6,0.6,116.6,108.4,118.8,97.8,2,2,6.0,14.0,16,16,8.0,3.0,0,0.0,2
14376,1984-05-19,1984,8,St Kilda Saints,Western Bulldogs,Moorabbin Oval,89,71,1,0,W,18,0.2,0.6,98.0,103.2,131.2,108.2,1,2,7.0,7.0,4,16,15.0,8.0,-12,0.0,2
11150,1984-05-26,1984,9,Collingwood Magpies,Fitzroy Lions,Victoria Park,109,82,1,0,W,27,0.4,0.2,97.6,104.4,108.4,112.0,0,0,7.0,7.0,16,4,5.0,15.0,12,0.0,1
11538,1984-05-26,1984,9,Essendon Bombers,Carlton Blues,Windy Hill,113,66,1,0,W,47,0.8,0.4,124.0,95.4,92.8,109.6,1,0,7.0,7.0,24,16,2.0,5.0,8,1.0,2
12753,1984-05-26,1984,9,Hawthorn Hawks,North Melbourne Kangaroos,Princes Park,143,86,1,0,W,57,0.8,0.4,133.4,101.4,100.0,110.6,2,0,7.0,7.0,28,8,2.0,11.0,20,0.6666666666666666,3
14002,1984-05-26,1984,9,Richmond Tigers,St Kilda Saints,Melbourne Cricket Ground,152,88,1,0,W,64,0.6,0.4,108.2,104.6,116.8,115.6,3,2,7.0,7.0,20,8,4.0,10.0,12,0.0,2
15450,1984-05-26,1984,9,Western Bulldogs,Melbourne Demons,Waverley Park,81,159,0,0,L,-78,0.4,0.4,84.6,106.8,105.8,105.4,0,1,7.0,7.0,16,8,8.0,9.0,8,1.0,1
14757,1984-05-27,1984,9,Sydney Swans,geelong cats,Sydney Cricket Ground,111,69,1,0,W,42,0.6,0.25,111.6,80.5,109.4,84.0,1,0,8.0,337.0,16,0,6.0,,16,,0
12358,1984-06-02,1984,10,Geelong Cats,Hawthorn Hawks,GMHBA Stadium,113,85,1,0,W,28,0.2,0.8,85.0,130.2,111.8,97.4,0,3,14.0,7.0,16,32,7.0,1.0,-16,0.0,1
13153,1984-06-02,1984,10,North Melbourne Kangaroos,Essendon Bombers,Aegis Park,106,108,0,0,L,-2,0.2,0.8,102.8,121.4,126.2,87.8,0,2,7.0,7.0,8,28,11.0,2.0,-20,0.0,2
13545,1984-06-02,1984,10,Melbourne Demons,Richmond Tigers,Melbourne Cricket Ground,103,76,1,0,W,27,0.6,0.8,120.4,119.2,96.4,104.2,2,4,7.0,7.0,12,24,9.0,3.0,-12,1.0,2
14378,1984-06-02,1984,10,St Kilda Saints,Fitzroy Lions,Waverley Park,83,147,0,0,L,-64,0.4,0.0,99.0,92.8,117.0,119.8,0,0,7.0,7.0,8,4,10.0,15.0,4,0.5,2
15451,1984-06-02,1984,10,Western Bulldogs,collingwood magpies,Western Oval,100,95,1,0,W,5,0.4,0.5,86.8,114.0,109.6,102.0,0,1,7.0,21.0,16,4,9.0,14.0,12,,0
14758,1984-06-03,1984,10,Sydney Swans,Carlton Blues,Sydney Cricket Ground,87,139,0,0,L,-52,0.6,0.4,112.6,89.2,102.6,107.0,2,0,7.0,8.0,20,16,5.0,9.0,4,0.0,2
11540,1984-06-09,1984,11,Essendon Bombers,Sydney Swans,Windy Hill,135,94,1,0,W,41,0.8,0.4,116.0,106.2,91.8,109.6,3,0,7.0,6.0,32,20,1.0,7.0,12,0.5,2
14004,1984-06-09,1984,11,Richmond Tigers,Geelong Cats,Melbourne Cricket Ground,111,123,0,0,L,-12,0.8,0.4,117.2,94.6,97.8,113.0,0,1,7.0,7.0,24,20,3.0,6.0,4,0.0,1
14379,1984-06-09,1984,11,St Kilda Saints,Melbourne Demons,Moorabbin Oval,91,127,0,0,L,-36,0.4,0.8,95.8,121.4,114.6,89.0,0,3,7.0,7.0,8,16,12.0,9.0,-8,0.0,2
10755,1984-06-11,1984,11,Carlton Blues,Western Bulldogs,Princes Park,143,109,1,0,W,34,0.6,0.6,102.8,88.0,109.2,100.4,1,1,8.0,9.0,20,20,7.0,9.0,0,0.5,2
11152,1984-06-11,1984,11,Collingwood Magpies,Hawthorn Hawks,Waverley Park,92,124,0,0,L,-32,0.6,0.6,98.2,119.0,91.0,101.2,1,0,16.0,9.0,20,32,7.0,2.0,-12,0.0,2
11939,1984-06-11,1984,11,Fitzroy Lions,North Melbourne Kangaroos,Junction Oval,166,152,1,0,W,14,0.2,0.0,101.4,101.4,112.6,128.2,1,0,9.0,9.0,8,8,10.0,11.0,0,,0
10756,1984-06-16,1984,12,Carlton Blues,fitzroy lions,Waverley Park,67,72,0,0,L,-5,0.6,0.75,110.6,83.0,113.0,71.75,2,0,5.0,280.0,24,0,3.0,,24,,0
12756,1984-06-16,1984,12,Hawthorn Hawks,Essendon Bombers,Princes Park,93,46,1,0,W,47,0.8,0.8,127.6,114.2,95.6,92.0,1,4,5.0,7.0,36,36,2.0,1.0,0,0.75,4
13155,1984-06-16,1984,12,North Melbourne Kangaroos,Richmond Tigers,Aegis Park,94,110,0,0,L,-16,0.0,0.6,114.4,115.4,139.8,106.2,0,0,5.0,7.0,8,24,11.0,5.0,-16,0.6666666666666666,3
13547,1984-06-16,1984,12,Melbourne Demons,Sydney Swans,Melbourne Cricket Ground,143,46,1,0,W,97,0.8,0.4,117.2,109.6,90.2,119.8,4,0,7.0,7.0,20,20,6.0,8.0,0,0.3333333333333333,3
14380,1984-06-16,1984,12,St Kilda Saints,Collingwood Magpies,Moorabbin Oval,72,78,0,0,L,-6,0.4,0.6,99.8,96.0,119.6,94.6,0,0,7.0,5.0,8,20,12.0,7.0,-12,0.0,3
15453,1984-06-16,1984,12,Western Bulldogs,Geelong Cats,Western Oval,89,73,1,0,W,16,0.4,0.4,93.0,98.8,113.6,121.0,0,2,5.0,7.0,20,24,8.0,7.0,-4,0.0,2
11154,1984-06-23,1984,13,Collingwood Magpies,Essendon Bombers,Victoria Park,89,123,0,0,L,-34,0.6,0.8,96.4,107.0,94.8,89.8,1,0,7.0,7.0,24,36,6.0,2.0,-12,0.3333333333333333,3
12361,1984-06-23,1984,13,Geelong Cats,Carlton Blues,GMHBA Stadium,41,78,0,0,L,-37,0.4,0.4,96.4,99.6,109.2,106.4,0,0,7.0,7.0,24,24,7.0,5.0,0,0.6666666666666666,3
12757,1984-06-23,1984,13,Hawthorn Hawks,Melbourne Demons,Princes Park,90,107,0,0,L,-17,0.8,1.0,119.2,124.8,84.0,75.0,2,5,7.0,7.0,40,24,1.0,5.0,16,1.0,3
14006,1984-06-23,1984,13,Richmond Tigers,Fitzroy Lions,Melbourne Cricket Ground,81,98,0,0,L,-17,0.6,0.4,111.6,116.0,100.6,114.2,1,2,7.0,12.0,28,12,5.0,10.0,16,0.3333333333333333,3
15454,1984-06-23,1984,13,Western Bulldogs,North Melbourne Kangaroos,Waverley Park,77,62,1,0,W,15,0.4,0.0,90.0,113.0,111.8,132.2,1,0,7.0,7.0,24,8,8.0,11.0,16,0.5,2
14761,1984-06-24,1984,13,Sydney Swans,St Kilda Saints,Sydney Cricket Ground,101,126,0,0,L,-25,0.4,0.2,94.4,84.6,122.6,115.0,0,0,8.0,8.0,20,8,9.0,12.0,12,0.5,2
10758,1984-06-30,1984,14,Carlton Blues,Richmond Tigers,Princes Park,152,37,1,0,W,115,0.6,0.4,98.6,106.0,84.4,101.2,1,0,7.0,7.0,28,28,4.0,5.0,0,0.5,2
11543,1984-06-30,1984,14,Essendon Bombers,Melbourne Demons,Waverley Park,99,56,1,0,W,43,0.8,1.0,105.0,127.8,89.6,76.8,1,6,7.0,7.0,40,28,1.0,4.0,12,1.0,3
13157,1984-06-30,1984,14,North Melbourne Kangaroos,Geelong Cats,Melbourne Cricket Ground,107,125,0,0,L,-18,0.0,0.4,100.0,88.0,120.8,99.2,0,0,7.0,7.0,8,24,12.0,8.0,-16,1.0,3
14382,1984-06-30,1984,14,St Kilda Saints,Hawthorn Hawks,Moorabbin Oval,30,134,0,0,L,-104,0.2,0.6,92.0,107.0,121.0,88.8,1,0,6.0,7.0,12,40,11.0,2.0,-28,0.0,3
15455,1984-06-30,1984,14,Western Bulldogs,Fitzroy Lions,Western Oval,91,77,1,0,W,14,0.6,0.6,91.2,114.8,106.4,103.4,2,3,7.0,7.0,28,16,7.0,10.0,12,0.6666666666666666,3
14762,1984-07-01,1984,14,Sydney Swans,Collingwood Magpies,Sydney Cricket Ground,100,131,0,0,L,-31,0.2,0.4,87.8,92.6,122.4,102.0,0,0,7.0,8.0,20,24,9.0,8.0,-4,0.5,2
11156,1984-07-07,1984,15,Collingwood Magpies,carlton blues,Waverley Park,70,97,0,0,L,-27,0.6,0.3333333333333333,99.8,87.66666666666667,100.2,105.0,1,1,6.0,77.0,28,4,6.0,13.0,24,1.0,1
11544,1984-07-07,1984,15,Essendon Bombers,Richmond Tigers,Windy Hill,94,61,1,0,W,33,0.8,0.2,102.2,83.0,87.6,114.0,2,0,7.0,7.0,44,28,2.0,8.0,16,0.6666666666666666,3
11943,1984-07-07,1984,15,Fitzroy Lions,Sydney Swans,Junction Oval,68,96,0,0,L,-28,0.6,0.0,114.0,85.6,103.2,134.8,0,0,7.0,6.0,16,20,10.0,9.0,-4,0.0,2
12363,1984-07-07,1984,15,Geelong Cats,St Kilda Saints,GMHBA Stadium,102,89,1,0,W,13,0.6,0.2,95.0,80.4,94.0,117.4,1,0,7.0,7.0,28,12,7.0,11.0,16,0.6666666666666666,3
12759,1984-07-07,1984,15,Hawthorn Hawks,Western Bulldogs,Princes Park,110,76,1,0,W,34,0.6,0.8,105.2,93.2,77.6,90.0,1,3,7.0,7.0,44,32,2.0,5.0,12,0.5,2
13550,1984-07-07,1984,15,Melbourne Demons,North Melbourne Kangaroos,Melbourne Cricket Ground,117,74,1,0,W,43,0.8,0.0,107.2,104.2,80.4,117.2,0,0,7.0,7.0,28,8,6.0,13.0,20,0.0,3
11545,1984-07-14,1984,16,Essendon Bombers,Fitzroy Lions,Windy Hill,127,66,1,0,W,61,0.8,0.6,99.4,111.2,78.6,100.6,3,0,7.0,7.0,48,16,2.0,10.0,32,0.5,2
14009,1984-07-14,1984,16,Richmond Tigers,Hawthorn Hawks,Waverley Park,97,185,0,0,L,-88,0.2,0.8,80.0,110.2,112.2,70.2,0,2,7.0,7.0,28,48,8.0,2.0,-20,0.5,2
14764,1984-07-15,1984,16,Sydney Swans,Western Bulldogs,Sydney Cricket Ground,113,87,1,0,W,26,0.2,0.6,87.4,88.4,120.6,93.0,1,0,8.0,8.0,24,32,9.0,6.0,-8,0.0,2
12364,1984-07-21,1984,16,Geelong Cats,Melbourne Demons,GMHBA Stadium,130,108,1,0,W,22,0.6,0.8,92.8,110.0,94.8,80.0,2,1,14.0,14.0,32,32,5.0,4.0,0,0.0,2
13159,1984-07-21,1984,16,North Melbourne Kangaroos,collingwood magpies,Melbourne Cricket Ground,101,146,0,0,L,-45,0.0,0.3333333333333333,97.8,107.66666666666667,119.0,101.33333333333333,0,0,14.0,49.0,8,4,13.0,15.0,4,,0
14384,1984-07-21,1984,16,St Kilda Saints,carlton blues,Moorabbin Oval,105,84,1,0,W,21,0.2,0.5,81.6,90.0,108.4,96.25,0,2,14.0,14.0,12,8,11.0,12.0,4,,0
10761,1984-07-28,1984,17,Carlton Blues,Melbourne Demons,Princes Park,52,26,1,0,W,26,0.8,0.6,115.8,106.2,69.2,87.8,2,0,28.0,7.0,32,32,4.0,5.0,0,0.6666666666666666,3
11158,1984-07-28,1984,17,Collingwood Magpies,Geelong Cats,Victoria Park,55,29,1,0,W,26,0.4,0.6,92.0,94.2,103.2,94.2,0,3,21.0,7.0,28,36,7.0,4.0,-8,0.0,2
11945,1984-07-28,1984,17,Fitzroy Lions,Hawthorn Hawks,Junction Oval,77,67,1,0,W,10,0.4,0.8,95.0,122.4,109.4,71.2,0,3,14.0,14.0,16,52,10.0,1.0,-36,0.0,3
14010,1984-07-28,1984,17,Richmond Tigers,Sydney Swans,Melbourne Cricket Ground,91,28,1,0,W,63,0.2,0.4,77.2,91.2,124.6,111.0,0,2,14.0,13.0,28,28,9.0,8.0,0,1.0,1
14385,1984-07-28,1984,17,St Kilda Saints,North Melbourne Kangaroos,Waverley Park,42,44,0,0,L,-2,0.4,0.0,84.4,87.6,99.8,115.0,1,0,7.0,7.0,16,8,11.0,14.0,8,0.5,2
15458,1984-07-28,1984,17,Western Bulldogs,Essendon Bombers,Western Oval,32,34,0,0,L,-2,0.6,0.8,84.0,97.8,87.0,73.0,0,4,13.0,14.0,32,52,8.0,2.0,-20,0.3333333333333333,3
11159,1984-08-04,1984,18,Collingwood Magpies,Richmond Tigers,Victoria Park,128,92,1,0,W,36,0.6,0.2,84.6,73.4,84.2,111.4,1,1,7.0,7.0,32,32,6.0,7.0,0,0.6666666666666666,3
12366,1984-08-04,1984,18,Geelong Cats,essendon bombers,Waverley Park,89,136,0,0,L,-47,0.6,0.0,85.4,107.0,87.4,128.0,0,0,7.0,392.0,36,0,5.0,,36,,0
12762,1984-08-04,1984,18,Hawthorn Hawks,Carlton Blues,Princes Park,140,108,1,0,W,32,0.6,0.8,117.2,98.4,77.4,57.0,0,3,7.0,7.0,52,36,2.0,3.0,16,0.3333333333333333,3
13553,1984-08-04,1984,18,Melbourne Demons,fitzroy lions,Melbourne Cricket Ground,120,152,0,0,L,-32,0.4,0.8,82.8,80.8,89.0,70.8,0,1,7.0,49.0,32,4,6.0,17.0,28,,0
